Displacement,Label
46.31500562,Damaged
46.33595025,Damaged
46.35690128,Damaged
46.37785878,Damaged
46.39882279,Damaged
46.41979337,Damaged
46.44077057,Damaged
46.46175443,Damaged
46.48274501,Damaged
46.50374233,Damaged
46.52474644,Damaged
46.54575737,Damaged
46.56677514,Damaged
46.58779978,Damaged
46.60883131,Damaged
46.62986975,Damaged
46.65091511,Damaged
46.67196741,Damaged
46.69302665,Damaged
46.71409284,Damaged
46.73516596,Damaged
46.75624604,Damaged
46.77733304,Damaged
46.79842697,Damaged
46.81952781,Damaged
46.84063554,Damaged
46.86175015,Damaged
46.8828716,Damaged
46.90399987,Damaged
46.92513492,Damaged
46.94627673,Damaged
46.96742525,Damaged
46.98858044,Damaged
47.00974225,Damaged
47.03091064,Damaged
47.05208555,Damaged
47.07326692,Damaged
47.0944547,Damaged
47.11564882,Damaged
47.13684921,Damaged
47.15805581,Damaged
47.17926853,Damaged
47.2004873,Damaged
47.22171204,Damaged
47.24294267,Damaged
47.26417909,Damaged
47.28542121,Damaged
47.30666894,Damaged
47.32792218,Damaged
47.34918082,Damaged
47.37044476,Damaged
47.39171389,Damaged
47.4129881,Damaged
47.43426726,Damaged
47.45555126,Damaged
47.47683998,Damaged
47.49813328,Damaged
47.51943104,Damaged
47.54073312,Damaged
47.56203938,Damaged
47.58334968,Damaged
47.60466387,Damaged
47.62598181,Damaged
47.64730334,Damaged
47.66862831,Damaged
47.68995656,Damaged
47.71128793,Damaged
47.73262224,Damaged
47.75395933,Damaged
47.77529902,Damaged
47.79664114,Damaged
47.8179855,Damaged
47.83933193,Damaged
47.86068023,Damaged
47.88203021,Damaged
47.90338168,Damaged
47.92473444,Damaged
47.94608828,Damaged
47.96744378,Damaged
47.98880349,Damaged
48.01016766,Damaged
48.03153628,Damaged
48.05290936,Damaged
48.07428691,Damaged
48.09566893,Damaged
48.11705541,Damaged
48.13844637,Damaged
48.15984179,Damaged
48.18124169,Damaged
48.20264605,Damaged
48.22405487,Damaged
48.24546814,Damaged
48.26688587,Damaged
48.28830803,Damaged
48.30973464,Damaged
48.33116566,Damaged
48.3526011,Damaged
48.37404094,Damaged
48.39548517,Damaged
48.41693377,Damaged
48.43838673,Damaged
48.45984404,Damaged
48.48130567,Damaged
48.5027716,Damaged
48.52424183,Damaged
48.54571632,Damaged
48.56719505,Damaged
48.58867801,Damaged
48.61016516,Damaged
48.63165648,Damaged
48.65315195,Damaged
48.67465153,Damaged
48.69615521,Damaged
48.71766294,Damaged
48.7391747,Damaged
48.76069046,Damaged
48.78221018,Damaged
48.80373382,Damaged
48.82526136,Damaged
48.84679276,Damaged
48.86832797,Damaged
48.88986697,Damaged
48.9114097,Damaged
48.93295613,Damaged
48.95450622,Damaged
48.97605992,Damaged
48.99761719,Damaged
49.01917798,Damaged
49.04074225,Damaged
49.06230995,Damaged
49.08388103,Damaged
49.10545543,Damaged
49.12703312,Damaged
49.14861403,Damaged
49.17019811,Damaged
49.19178531,Damaged
49.21337557,Damaged
49.23496884,Damaged
49.25656505,Damaged
49.27816415,Damaged
49.29976609,Damaged
49.32137078,Damaged
49.34297819,Damaged
49.36458823,Damaged
49.38620085,Damaged
49.40781598,Damaged
49.42943355,Damaged
49.4510535,Damaged
49.47267575,Damaged
49.49430024,Damaged
49.51592689,Damaged
49.53755564,Damaged
49.5591864,Damaged
49.58081911,Damaged
49.60245368,Damaged
49.62409005,Damaged
49.64572812,Damaged
49.66736783,Damaged
49.68900909,Damaged
49.71065183,Damaged
49.73229595,Damaged
49.75394137,Damaged
49.77558802,Damaged
49.7972358,Damaged
49.81888462,Damaged
49.8405344,Damaged
49.86218505,Damaged
49.88383648,Damaged
49.9054886,Damaged
49.92714131,Damaged
49.94879452,Damaged
49.97044813,Damaged
49.99210205,Damaged
50.01375618,Damaged
50.03541043,Damaged
50.05706469,Damaged
50.07871886,Damaged
50.10037284,Damaged
50.12202653,Damaged
50.14367983,Damaged
50.16533262,Damaged
50.18698481,Damaged
50.20863628,Damaged
50.23028692,Damaged
50.25193664,Damaged
50.27358531,Damaged
50.29523282,Damaged
50.31687907,Damaged
50.33852393,Damaged
50.3601681,Damaged
50.38181299,Damaged
50.40345883,Damaged
50.42510584,Damaged
50.44675421,Damaged
50.46840417,Damaged
50.4900559,Damaged
50.5117096,Damaged
50.53336547,Damaged
50.55502368,Damaged
50.57668442,Damaged
50.59834787,Damaged
50.6200142,Damaged
50.64168358,Damaged
50.66335617,Damaged
50.68503212,Damaged
50.70671159,Damaged
50.72839474,Damaged
50.7500817,Damaged
50.77177262,Damaged
50.79346763,Damaged
50.81516687,Damaged
50.83687045,Damaged
50.8585785,Damaged
50.88029115,Damaged
50.90200849,Damaged
50.92373064,Damaged
50.9454577,Damaged
50.96718978,Damaged
50.98892696,Damaged
51.01066934,Damaged
51.03241699,Damaged
51.05417001,Damaged
51.07592846,Damaged
51.09769243,Damaged
51.11946197,Damaged
51.14123714,Damaged
51.16301802,Damaged
51.18480464,Damaged
51.20659705,Damaged
51.22839531,Damaged
51.25019945,Damaged
51.2720095,Damaged
51.2938255,Damaged
51.31564747,Damaged
51.33747544,Damaged
51.35930941,Damaged
51.3811494,Damaged
51.40299542,Damaged
51.42484747,Damaged
51.44670554,Damaged
51.46856964,Damaged
51.49043975,Damaged
51.51231586,Damaged
51.53419794,Damaged
51.55608597,Damaged
51.57797993,Damaged
51.59987976,Damaged
51.62178545,Damaged
51.64369695,Damaged
51.6656142,Damaged
51.68753716,Damaged
51.70946576,Damaged
51.73139996,Damaged
51.75333967,Damaged
51.77528484,Damaged
51.79723538,Damaged
51.81919122,Damaged
51.84115227,Damaged
51.86311844,Damaged
51.88508964,Damaged
51.90706577,Damaged
51.92904674,Damaged
51.95103242,Damaged
51.97302271,Damaged
51.99501749,Damaged
52.01701665,Damaged
52.03902006,Damaged
52.06102758,Damaged
52.08303908,Damaged
52.10505442,Damaged
52.12707347,Damaged
52.14909606,Damaged
52.17112205,Damaged
52.19315128,Damaged
52.21518359,Damaged
52.23721881,Damaged
52.25925676,Damaged
52.28129728,Damaged
52.30334019,Damaged
52.32538529,Damaged
52.3474324,Damaged
52.36948132,Damaged
52.39153186,Damaged
52.4135838,Damaged
52.43563696,Damaged
52.4576911,Damaged
52.47974602,Damaged
52.50180152,Damaged
52.52385778,Damaged
52.54591509,Damaged
52.56797375,Damaged
52.59003404,Damaged
52.61209625,Damaged
52.63416065,Damaged
52.65622752,Damaged
52.67829713,Damaged
52.70036974,Damaged
52.7224456,Damaged
52.74452496,Damaged
52.76660809,Damaged
52.78869522,Damaged
52.81078658,Damaged
52.83288242,Damaged
52.85498296,Damaged
52.87708843,Damaged
52.89919904,Damaged
52.921315,Damaged
52.94343653,Damaged
52.96556384,Damaged
52.98769711,Damaged
53.00983655,Damaged
53.03198234,Damaged
53.05413466,Damaged
53.07629371,Damaged
53.09845965,Damaged
53.12063265,Damaged
53.14281287,Damaged
53.16500049,Damaged
53.18719564,Damaged
53.20939849,Damaged
53.23160918,Damaged
53.25382784,Damaged
53.27605462,Damaged
53.29828964,Damaged
53.32053303,Damaged
53.34278491,Damaged
53.36504539,Damaged
53.3873146,Damaged
53.40959262,Damaged
53.43187958,Damaged
53.45417555,Damaged
53.47648063,Damaged
53.49879492,Damaged
53.52111848,Damaged
53.5434514,Damaged
53.56579375,Damaged
53.58814559,Damaged
53.610507,Damaged
53.63287801,Damaged
53.6552587,Damaged
53.67764909,Damaged
53.70004925,Damaged
53.72245919,Damaged
53.74487897,Damaged
53.7673086,Damaged
53.7897481,Damaged
53.8121975,Damaged
53.83465681,Damaged
53.85712603,Damaged
53.87960517,Damaged
53.90209423,Damaged
53.9245932,Damaged
53.94710207,Damaged
53.96962082,Damaged
53.99214943,Damaged
54.01468788,Damaged
54.03723613,Damaged
54.05979415,Damaged
54.08236189,Damaged
54.10493932,Damaged
54.12752637,Damaged
54.150123,Damaged
54.17272915,Damaged
54.19534474,Damaged
54.21796971,Damaged
54.24060399,Damaged
54.26324748,Damaged
54.28590012,Damaged
54.3085618,Damaged
54.33123243,Damaged
54.35391192,Damaged
54.37660016,Damaged
54.3992969,Damaged
54.42199687,Damaged
54.44469753,Damaged
54.46739908,Damaged
54.4901017,Damaged
54.51280557,Damaged
54.53551089,Damaged
54.55821782,Damaged
54.58092654,Damaged
54.60363723,Damaged
54.62635005,Damaged
54.64906518,Damaged
54.67178276,Damaged
54.69450298,Damaged
54.71722597,Damaged
54.7399519,Damaged
54.76268091,Damaged
54.78541316,Damaged
54.80814879,Damaged
54.83088793,Damaged
54.85363074,Damaged
54.87637733,Damaged
54.89912785,Damaged
54.92188243,Damaged
54.94464118,Damaged
54.96740424,Damaged
54.99017172,Damaged
55.01294374,Damaged
55.03572041,Damaged
55.05850184,Damaged
55.08128815,Damaged
55.10407942,Damaged
55.12687577,Damaged
55.1496773,Damaged
55.17248409,Damaged
55.19529624,Damaged
55.21811384,Damaged
55.24093697,Damaged
55.26376572,Damaged
55.28660017,Damaged
55.30944038,Damaged
55.33228644,Damaged
55.35513841,Damaged
55.37799637,Damaged
55.40086036,Damaged
55.42373047,Damaged
55.44660673,Damaged
55.46948921,Damaged
55.49237797,Damaged
55.51527303,Damaged
55.53817446,Damaged
55.56108229,Damaged
55.58399657,Damaged
55.60691732,Damaged
55.62984458,Damaged
55.65277838,Damaged
55.67571875,Damaged
55.69866571,Damaged
55.72161928,Damaged
55.74457948,Damaged
55.76754631,Damaged
55.7905198,Damaged
55.81349995,Damaged
55.83648676,Damaged
55.85948024,Damaged
55.88248038,Damaged
55.90548718,Damaged
55.92850063,Damaged
55.95152073,Damaged
55.97454745,Damaged
55.99758078,Damaged
56.0206207,Damaged
56.04366718,Damaged
56.06672021,Damaged
56.08977974,Damaged
56.11284575,Damaged
56.13591821,Damaged
56.15899706,Damaged
56.18208228,Damaged
56.2051734,Damaged
56.22826853,Damaged
56.25136755,Damaged
56.27447054,Damaged
56.29757761,Damaged
56.32068884,Damaged
56.34380433,Damaged
56.36692417,Damaged
56.39004845,Damaged
56.41317727,Damaged
56.4363107,Damaged
56.45944884,Damaged
56.48259177,Damaged
56.50573957,Damaged
56.52889232,Damaged
56.55205012,Damaged
56.57521303,Damaged
56.59838113,Damaged
56.62155451,Damaged
56.64473323,Damaged
56.66791737,Damaged
56.691107,Damaged
56.7143022,Damaged
56.73750304,Damaged
56.76070957,Damaged
56.78392188,Damaged
56.80714003,Damaged
56.83036407,Damaged
56.85359408,Damaged
56.87683012,Damaged
56.90007224,Damaged
56.92332051,Damaged
56.94657498,Damaged
56.96983572,Damaged
56.99310276,Damaged
57.01637618,Damaged
57.03965602,Damaged
57.06294233,Damaged
57.08623516,Damaged
57.10953456,Damaged
57.13284058,Damaged
57.15615326,Damaged
57.17947265,Damaged
57.20279878,Damaged
57.22613171,Damaged
57.24947147,Damaged
57.27281809,Damaged
57.29617163,Damaged
57.31953211,Damaged
57.34289956,Damaged
57.36627403,Damaged
57.38965554,Damaged
57.41304412,Damaged
57.43643981,Damaged
57.45984263,Damaged
57.4832526,Damaged
57.50666976,Damaged
57.53009412,Damaged
57.55352571,Damaged
57.57696455,Damaged
57.60041066,Damaged
57.62386406,Damaged
57.64732476,Damaged
57.67079278,Damaged
57.69426814,Damaged
57.71775084,Damaged
57.7412409,Damaged
57.76473834,Damaged
57.78824315,Damaged
57.81175534,Damaged
57.83527493,Damaged
57.85880191,Damaged
57.8823363,Damaged
57.90587808,Damaged
57.92942727,Damaged
57.95298386,Damaged
57.97654785,Damaged
58.00011924,Damaged
58.02369801,Damaged
58.04728418,Damaged
58.07087772,Damaged
58.09447678,Damaged
58.11807907,Damaged
58.14168458,Damaged
58.16529329,Damaged
58.18890522,Damaged
58.21252036,Damaged
58.23613872,Damaged
58.2597603,Damaged
58.28338514,Damaged
58.30701324,Damaged
58.33064463,Damaged
58.35427934,Damaged
58.3779174,Damaged
58.40155886,Damaged
58.42520374,Damaged
58.4488521,Damaged
58.472504,Damaged
58.49615947,Damaged
58.51981858,Damaged
58.5434814,Damaged
58.56714798,Damaged
58.59081841,Damaged
58.61449276,Damaged
58.63817111,Damaged
58.66185354,Damaged
58.68554014,Damaged
58.70923101,Damaged
58.73292623,Damaged
58.75662592,Damaged
58.78033018,Damaged
58.80403912,Damaged
58.82775285,Damaged
58.8514715,Damaged
58.87519517,Damaged
58.89892401,Damaged
58.92265815,Damaged
58.94639771,Damaged
58.97014285,Damaged
58.9938937,Damaged
59.01765041,Damaged
59.04141313,Damaged
59.06518203,Damaged
59.08895726,Damaged
59.112739,Damaged
59.1365274,Damaged
59.16032265,Damaged
59.18412492,Damaged
59.20793439,Damaged
59.23175126,Damaged
59.25557571,Damaged
59.27940795,Damaged
59.30324816,Damaged
59.32709656,Damaged
59.35095335,Damaged
59.37481874,Damaged
59.39869296,Damaged
59.42257623,Damaged
59.44646876,Damaged
59.4703708,Damaged
59.49428257,Damaged
59.51820431,Damaged
59.54213627,Damaged
0,Undamaged
2.18E-06,Undamaged
9.39E-06,Undamaged
2.14E-05,Undamaged
3.83E-05,Undamaged
5.90E-05,Undamaged
8.14E-05,Undamaged
0.000107056,Undamaged
0.000138404,Undamaged
0.000174543,Undamaged
0.000218432,Undamaged
0.000269442,Undamaged
0.000328024,Undamaged
0.000395214,Undamaged
0.000468758,Undamaged
0.000547008,Undamaged
0.00063041,Undamaged
0.000718981,Undamaged
0.00081238,Undamaged
0.000911958,Undamaged
0.001016566,Undamaged
0.001125429,Undamaged
0.00123964,Undamaged
0.001359739,Undamaged
0.001481186,Undamaged
0.001604296,Undamaged
0.001732447,Undamaged
0.001866887,Undamaged
0.002008223,Undamaged
0.002153961,Undamaged
0.002304518,Undamaged
0.002462063,Undamaged
0.002624888,Undamaged
0.002791024,Undamaged
0.002959726,Undamaged
0.003129675,Undamaged
0.003302358,Undamaged
0.003482102,Undamaged
0.003667751,Undamaged
0.003856369,Undamaged
0.004048046,Undamaged
0.004246553,Undamaged
0.004452364,Undamaged
0.004664459,Undamaged
0.004880919,Undamaged
0.005100803,Undamaged
0.005324313,Undamaged
0.005550119,Undamaged
0.005777383,Undamaged
0.00600643,Undamaged
0.006238582,Undamaged
0.006474144,Undamaged
0.006712958,Undamaged
0.006955636,Undamaged
0.007203061,Undamaged
0.007456383,Undamaged
0.007716078,Undamaged
0.007978939,Undamaged
0.008242511,Undamaged
0.00850568,Undamaged
0.008768616,Undamaged
0.009032782,Undamaged
0.009300858,Undamaged
0.009572595,Undamaged
0.009846425,Undamaged
0.010120862,Undamaged
0.010396699,Undamaged
0.010673923,Undamaged
0.010951813,Undamaged
0.011231886,Undamaged
0.011515943,Undamaged
0.011801818,Undamaged
0.012088924,Undamaged
0.012379165,Undamaged
0.01267086,Undamaged
0.012963622,Undamaged
0.013259505,Undamaged
0.013561097,Undamaged
0.013867725,Undamaged
0.014176854,Undamaged
0.014487021,Undamaged
0.014797897,Undamaged
0.015110283,Undamaged
0.01542765,Undamaged
0.015750266,Undamaged
0.016075012,Undamaged
0.01639968,Undamaged
0.016722979,Undamaged
0.017047234,Undamaged
0.01737505,Undamaged
0.017706119,Undamaged
0.018039144,Undamaged
0.018371832,Undamaged
0.0187034,Undamaged
0.019038353,Undamaged
0.019379365,Undamaged
0.019727582,Undamaged
0.020082648,Undamaged
0.020442897,Undamaged
0.02080697,Undamaged
0.021173746,Undamaged
0.02154212,Undamaged
0.021911029,Undamaged
0.022279689,Undamaged
0.02264898,Undamaged
0.023020034,Undamaged
0.023393304,Undamaged
0.023768558,Undamaged
0.024145423,Undamaged
0.024524617,Undamaged
0.024906861,Undamaged
0.025292663,Undamaged
0.025682328,Undamaged
0.026076417,Undamaged
0.02647554,Undamaged
0.026879156,Undamaged
0.02728563,Undamaged
0.027694027,Undamaged
0.028102498,Undamaged
0.028509823,Undamaged
0.028915966,Undamaged
0.029322081,Undamaged
0.029730108,Undamaged
0.030139104,Undamaged
0.030547785,Undamaged
0.030956904,Undamaged
0.031369181,Undamaged
0.031784255,Undamaged
0.032199273,Undamaged
0.032612944,Undamaged
0.033024762,Undamaged
0.033434998,Undamaged
0.033844705,Undamaged
0.034255711,Undamaged
0.034668606,Undamaged
0.035081493,Undamaged
0.035492965,Undamaged
0.035902106,Undamaged
0.036311529,Undamaged
0.036723816,Undamaged
0.037138532,Undamaged
0.037553612,Undamaged
0.037970616,Undamaged
0.038391073,Undamaged
0.038814263,Undamaged
0.039238895,Undamaged
0.039664636,Undamaged
0.040093869,Undamaged
0.040526411,Undamaged
0.040959133,Undamaged
0.04139045,Undamaged
0.041819905,Undamaged
0.042246563,Undamaged
0.042672074,Undamaged
0.043099665,Undamaged
0.043530782,Undamaged
0.043965171,Undamaged
0.044400812,Undamaged
0.044834768,Undamaged
0.045265483,Undamaged
0.04569317,Undamaged
0.046118907,Undamaged
0.046543001,Undamaged
0.046966033,Undamaged
0.047388526,Undamaged
0.04781094,Undamaged
0.04823367,Undamaged
0.048655652,Undamaged
0.049073949,Undamaged
0.04948946,Undamaged
0.049903193,Undamaged
0.050316059,Undamaged
0.050728847,Undamaged
0.051140806,Undamaged
0.051549714,Undamaged
0.05195469,Undamaged
0.052356424,Undamaged
0.052758907,Undamaged
0.053163543,Undamaged
0.053567678,Undamaged
0.053969071,Undamaged
0.054366201,Undamaged
0.054760017,Undamaged
0.055150958,Undamaged
0.055539301,Undamaged
0.055925423,Undamaged
0.056310036,Undamaged
0.056692615,Undamaged
0.057071213,Undamaged
0.057445617,Undamaged
0.05781746,Undamaged
0.058189158,Undamaged
0.058561627,Undamaged
0.058935311,Undamaged
0.059310243,Undamaged
0.059685815,Undamaged
0.060059199,Undamaged
0.060431379,Undamaged
0.060803861,Undamaged
0.061177417,Undamaged
0.061552081,Undamaged
0.061927159,Undamaged
0.062300696,Undamaged
0.062669765,Undamaged
0.063034365,Undamaged
0.06339633,Undamaged
0.063756803,Undamaged
0.064115309,Undamaged
0.064470303,Undamaged
0.064824198,Undamaged
0.065177702,Undamaged
0.065526775,Undamaged
0.065871575,Undamaged
0.066217129,Undamaged
0.066563138,Undamaged
0.066906024,Undamaged
0.067243704,Undamaged
0.06757546,Undamaged
0.067902156,Undamaged
0.068227429,Undamaged
0.068554571,Undamaged
0.068884342,Undamaged
0.069215431,Undamaged
0.069544104,Undamaged
0.069870441,Undamaged
0.070196309,Undamaged
0.070521669,Undamaged
0.070842438,Undamaged
0.071158522,Undamaged
0.071471997,Undamaged
0.071782563,Undamaged
0.072087717,Undamaged
0.072386688,Undamaged
0.072680755,Undamaged
0.072972475,Undamaged
0.073262457,Undamaged
0.073549912,Undamaged
0.073833968,Undamaged
0.074113137,Undamaged
0.074387337,Undamaged
0.074658527,Undamaged
0.074928019,Undamaged
0.075194946,Undamaged
0.075458333,Undamaged
0.075717865,Undamaged
0.075974882,Undamaged
0.076228122,Undamaged
0.076476591,Undamaged
0.076720127,Undamaged
0.076961079,Undamaged
0.077200832,Undamaged
0.077439408,Undamaged
0.077675737,Undamaged
0.077908231,Undamaged
0.078134944,Undamaged
0.078355459,Undamaged
0.078571289,Undamaged
0.078785334,Undamaged
0.078996269,Undamaged
0.079202315,Undamaged
0.079405001,Undamaged
0.079607276,Undamaged
0.079808099,Undamaged
0.080005758,Undamaged
0.08020083,Undamaged
0.080395908,Undamaged
0.080591554,Undamaged
0.080787262,Undamaged
0.080982087,Undamaged
0.081173937,Undamaged
0.081360479,Undamaged
0.081541911,Undamaged
0.081719488,Undamaged
0.081894087,Undamaged
0.082066621,Undamaged
0.082235331,Undamaged
0.082398585,Undamaged
0.082560453,Undamaged
0.082720743,Undamaged
0.082879921,Undamaged
0.083037349,Undamaged
0.083188505,Undamaged
0.083332382,Undamaged
0.083471369,Undamaged
0.083606347,Undamaged
0.083737209,Undamaged
0.083863318,Undamaged
0.083985213,Undamaged
0.084103562,Undamaged
0.084217525,Undamaged
0.084325422,Undamaged
0.084429571,Undamaged
0.084531382,Undamaged
0.08463013,Undamaged
0.084723347,Undamaged
0.084809378,Undamaged
0.084887829,Undamaged
0.084958749,Undamaged
0.085022786,Undamaged
0.08508214,Undamaged
0.085138201,Undamaged
0.085188097,Undamaged
0.085231955,Undamaged
0.085273794,Undamaged
0.085315238,Undamaged
0.085355296,Undamaged
0.085393553,Undamaged
0.085430512,Undamaged
0.085464189,Undamaged
0.085495647,Undamaged
0.085526002,Undamaged
0.085556034,Undamaged
0.085585867,Undamaged
0.085613784,Undamaged
0.085637203,Undamaged
0.085655439,Undamaged
0.08566904,Undamaged
0.0856799,Undamaged
0.085689847,Undamaged
0.085694345,Undamaged
0.085692555,Undamaged
0.085688442,Undamaged
0.08568356,Undamaged
0.085678308,Undamaged
0.08567121,Undamaged
0.085657632,Undamaged
0.085637151,Undamaged
0.085614143,Undamaged
0.085588904,Undamaged
0.085558514,Undamaged
0.08552347,Undamaged
0.085483708,Undamaged
0.085438965,Undamaged
0.085387772,Undamaged
0.085334432,Undamaged
0.085279204,Undamaged
0.085219656,Undamaged
0.085156982,Undamaged
0.085088794,Undamaged
0.085012823,Undamaged
0.084934702,Undamaged
0.084856428,Undamaged
0.084774586,Undamaged
0.084687615,Undamaged
0.084596139,Undamaged
0.084502617,Undamaged
0.084405018,Undamaged
0.08430128,Undamaged
0.084190456,Undamaged
0.084073508,Undamaged
0.083952009,Undamaged
0.083825845,Undamaged
0.083694114,Undamaged
0.083557245,Undamaged
0.083416089,Undamaged
0.08327008,Undamaged
0.083118099,Undamaged
0.082961477,Undamaged
0.08280111,Undamaged
0.08263718,Undamaged
0.082470108,Undamaged
0.082301879,Undamaged
0.082132699,Undamaged
0.081961345,Undamaged
0.081786189,Undamaged
0.081607972,Undamaged
0.081427927,Undamaged
0.081246735,Undamaged
0.081064478,Undamaged
0.080880444,Undamaged
0.080696223,Undamaged
0.08051291,Undamaged
0.08033003,Undamaged
0.080144076,Undamaged
0.07995406,Undamaged
0.079761833,Undamaged
0.07956813,Undamaged
0.079371155,Undamaged
0.079171444,Undamaged
0.078971072,Undamaged
0.078770536,Undamaged
0.078566356,Undamaged
0.078358071,Undamaged
0.078147671,Undamaged
0.077934576,Undamaged
0.077718476,Undamaged
0.077500073,Undamaged
0.077280205,Undamaged
0.077058015,Undamaged
0.076832776,Undamaged
0.076603786,Undamaged
0.076370334,Undamaged
0.076132211,Undamaged
0.075892285,Undamaged
0.075654038,Undamaged
0.075416802,Undamaged
0.075177498,Undamaged
0.074936643,Undamaged
0.074694635,Undamaged
0.074451616,Undamaged
0.074207568,Undamaged
0.073962097,Undamaged
0.073714477,Undamaged
0.073464438,Undamaged
0.073212058,Undamaged
0.072957676,Undamaged
0.072701894,Undamaged
0.072445239,Undamaged
0.072185765,Undamaged
0.071921745,Undamaged
0.071652934,Undamaged
0.071380213,Undamaged
0.071103936,Undamaged
0.070825574,Undamaged
0.070546441,Undamaged
0.070263589,Undamaged
0.069977541,Undamaged
0.069690625,Undamaged
0.069404495,Undamaged
0.069118904,Undamaged
0.068831667,Undamaged
0.068543335,Undamaged
0.068254786,Undamaged
0.067965549,Undamaged
0.067673018,Undamaged
0.067376772,Undamaged
0.067077817,Undamaged
0.066775457,Undamaged
0.066470231,Undamaged
0.066163539,Undamaged
0.065858478,Undamaged
0.065555714,Undamaged
0.065253512,Undamaged
0.064948633,Undamaged
0.064640355,Undamaged
0.064331084,Undamaged
0.064020976,Undamaged
0.063709204,Undamaged
0.063395921,Undamaged
0.063081287,Undamaged
0.062765607,Undamaged
0.062449438,Undamaged
0.062132118,Undamaged
0.061813442,Undamaged
0.061495031,Undamaged
0.061176434,Undamaged
0.060856598,Undamaged
0.060535713,Undamaged
0.060214382,Undamaged
0.059893618,Undamaged
0.059574596,Undamaged
0.059257041,Undamaged
0.058941778,Undamaged
0.058629123,Undamaged
0.058318425,Undamaged
0.058007418,Undamaged
0.057693526,Undamaged
0.057376611,Undamaged
0.05705682,Undamaged
0.056734575,Undamaged
0.056411909,Undamaged
0.056091141,Undamaged
0.055772175,Undamaged
0.055453967,Undamaged
0.055137831,Undamaged
0.054823412,Undamaged
0.054508916,Undamaged
0.054193758,Undamaged
0.053877848,Undamaged
0.053562268,Undamaged
0.053248869,Undamaged
0.052936291,Undamaged
0.052622672,Undamaged
0.052306428,Undamaged
0.051989338,Undamaged
0.051673115,Undamaged
0.051357947,Undamaged
0.051042109,Undamaged
0.050724075,Undamaged
0.050403187,Undamaged
0.05007951,Undamaged
0.049754885,Undamaged
0.049430831,Undamaged
0.049105614,Undamaged
0.048778199,Undamaged
0.048448374,Undamaged
0.048118992,Undamaged
0.047791065,Undamaged
0.047464028,Undamaged
0.047138235,Undamaged
0.046813358,Undamaged
0.046487675,Undamaged
0.046161529,Undamaged
0.045837014,Undamaged
0.045512896,Undamaged
0.045187262,Undamaged
0.044861648,Undamaged
0.044539749,Undamaged
0.04422134,Undamaged
0.043903834,Undamaged
0.043585687,Undamaged
0.043266192,Undamaged
0.042945475,Undamaged
0.0426245,Undamaged
0.042303333,Undamaged
0.041980337,Undamaged
0.041655964,Undamaged
0.041330969,Undamaged
0.04100638,Undamaged
0.040683502,Undamaged
0.040363399,Undamaged
0.040045022,Undamaged
0.03972936,Undamaged
0.03941701,Undamaged
0.039107713,Undamaged
0.038800356,Undamaged
0.038493001,Undamaged
0.03818526,Undamaged
0.037878158,Undamaged
0.037572189,Undamaged
0.037267706,Undamaged
0.036965351,Undamaged
0.036662938,Undamaged
0.036359705,Undamaged
0.036058179,Undamaged
0.035761091,Undamaged
0.035467045,Undamaged
0.035174715,Undamaged
0.034883157,Undamaged
0.034591805,Undamaged
0.034300473,Undamaged
0.034008452,Undamaged
0.03371425,Undamaged
0.033421755,Undamaged
0.033133831,Undamaged
0.032851635,Undamaged
0.032573005,Undamaged
0.032297999,Undamaged
0.032027404,Undamaged
0.031760706,Undamaged
0.031496932,Undamaged
0.031236852,Undamaged
0.030980385,Undamaged
0.030728131,Undamaged
0.030480586,Undamaged
0.030234531,Undamaged
0.029987449,Undamaged
0.02973937,Undamaged
0.02949263,Undamaged
0.029250216,Undamaged
0.029013972,Undamaged
0.028784359,Undamaged
0.028560455,Undamaged
0.028340549,Undamaged
0.028123246,Undamaged
0.027907054,Undamaged
0.027690692,Undamaged
0.027474688,Undamaged
0.027261221,Undamaged
0.027050512,Undamaged
0.026842003,Undamaged
0.026634742,Undamaged
0.026429581,Undamaged
0.026227719,Undamaged
0.026029775,Undamaged
0.025834185,Undamaged
0.025639708,Undamaged
0.025448089,Undamaged
0.025260442,Undamaged
0.025076021,Undamaged
0.024894762,Undamaged
0.024716219,Undamaged
0.02454025,Undamaged
0.024365866,Undamaged
0.024192124,Undamaged
0.024020161,Undamaged
0.023850244,Undamaged
0.023682515,Undamaged
0.023517558,Undamaged
0.023353841,Undamaged
0.023190847,Undamaged
0.023029458,Undamaged
0.022870773,Undamaged
0.022716412,Undamaged
0.022566599,Undamaged
0.02241998,Undamaged
0.022274963,Undamaged
0.022131437,Undamaged
0.021991639,Undamaged
0.021856689,Undamaged
0.02172493,Undamaged
0.021597073,Undamaged
0.021474283,Undamaged
0.021355387,Undamaged
0.021238486,Undamaged
0.021122593,Undamaged
0.021007953,Undamaged
0.020895189,Undamaged
0.020785206,Undamaged
0.020679033,Undamaged
0.020576389,Undamaged
0.020475437,Undamaged
0.020379531,Undamaged
0.020285043,Undamaged
0.0201945,Undamaged
0.020105822,Undamaged
0.020021685,Undamaged
0.019941482,Undamaged
0.019862793,Undamaged
0.019785704,Undamaged
0.019712736,Undamaged
0.019645294,Undamaged
0.019580471,Undamaged
0.019518927,Undamaged
0.019463964,Undamaged
0.019414124,Undamaged
0.019366724,Undamaged
0.019325494,Undamaged
0.01928844,Undamaged
0.019252719,Undamaged
0.019219591,Undamaged
